t, a_x, a_y, a_z, w_x, w_y, w_z, qx, qy, qz, qw 
1.88402, 0.0574626, -0.0095771, 9.72076, 0.00532648, -0, -0.010653, 0.00335451, -0.00239325, -0.108979, 0.994036
1.89004, 0.0287313, 0.00478855, 9.69202, 0.00639178, -0, -0.00745708, 0.0033544, -0.00239341, -0.109026, 0.99403
1.90202, -0.0143656, -0.0383084, 9.70639, 0.00639178, 0.00319589, -0.00852238, 0.00335951, -0.00234592, -0.109074, 0.994025
1.914, 0.0191542, -0.0430969, 9.6585, 0.00319589, -0, -0.00852238, 0.00335951, -0.00234592, -0.109074, 0.994025
1.92002, 0.0478855, -0, 9.59625, 0.00319589, -0.00319589, -0.010653, 0.0033594, -0.00234608, -0.109122, 0.99402
1.93199, 0.0143656, -0.00478855, 9.74949, 0.00426119, -0.00426119, -0.010653, 0.00335417, -0.00239373, -0.109122, 0.99402
1.94402, 0.0143656, -0.0239427, 9.73512, 0.00532648, -0.00213059, -0.00852238, 0.00335405, -0.00239389, -0.109169, 0.994015
1.94989, 0, 0.0287313, 9.70639, 0.0117183, -0, -0.00745708, 0.00335394, -0.00239405, -0.109217, 0.994009
1.96201, -0.0335198, -0, 9.62977, 0.00426119, -0, -0.00852238, 0.00340671, -0.0023518, -0.109265, 0.994004
1.97399, 0.0143656, -0.0287313, 9.76385, 0.00426119, -0, -0.00639178, 0.00340671, -0.0023518, -0.109265, 0.994004
